,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,sstart_al,send_al
1778,ON886334.1,MK059949.1,85.714,553,77,2,1,552,3598,4149,1.31e-169,582.0,3618,4169
1779,ON886335.1,MK059953.1,85.099,557,79,4,1,555,3572,4126,1.3200000000000001e-164,566.0,3618,4172
1780,ON886336.1,MK059954.1,83.156,564,89,6,1,561,3598,4158,6.33e-148,510.0,3618,4178
1781,ON886337.1,MK059954.1,83.935,554,85,4,1,552,3598,4149,6.18e-153,527.0,3618,4169
1782,ON886343.1,MK059953.1,84.307,548,82,4,1,546,3578,4123,1.31e-154,532.0,3624,4169
1783,ON886344.1,MK059953.1,84.629,553,81,4,1,551,3578,4128,4.75e-159,547.0,3624,4174
1784,ON886347.1,MK059953.1,84.201,557,84,4,1,555,3578,4132,2.87e-156,538.0,3624,4178
1785,ON886348.1,MK059954.1,83.029,548,89,4,1,546,3607,4152,6.2e-143,494.0,3627,4172
1786,ON886350.1,MK059954.1,83.213,554,89,4,1,552,3607,4158,2.8999999999999997e-146,505.0,3627,4178
1787,ON886351.1,MK059954.1,82.852,554,91,4,1,552,3607,4158,6.27e-143,494.0,3627,4178
1788,ON886352.1,MK059953.1,83.61,543,85,4,1,541,3584,4124,7.88e-147,507.0,3630,4170
1789,ON886353.1,MK059953.1,83.977,518,79,4,1,516,3617,4132,5.84e-143,494.0,3663,4178
1790,ON886354.1,MK059953.1,83.784,518,80,4,1,516,3617,4132,2.7199999999999996e-141,488.0,3663,4178
1791,ON886355.1,MK059954.1,83.333,504,78,6,1,501,3658,4158,5.75e-133,460.0,3678,4178
1792,ON979521.1,MK059949.1,92.152,4256,331,3,2355,6607,2443,6698,0.0,6006.0,2463,6757
1793,ON979521.1,MK059949.1,90.28,2253,217,2,1,2252,131,2382,0.0,2946.0,130,2381
1794,ON979522.1,MK059949.1,90.468,6620,580,27,1,6614,128,6702,0.0,8682.0,127,6761
1795,ON979523.1,MK059949.1,90.477,6647,580,29,1,6640,134,6734,0.0,8719.0,133,6798
1796,OP482093.1,MK059953.1,92.489,6803,443,20,1,6800,1,6738,0.0,9670.0,2,6835
1797,OP482094.1,MK059953.1,92.489,6803,443,20,1,6800,1,6738,0.0,9670.0,2,6835
1798,OP524579.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1799,OP524580.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1800,OP524581.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1801,OP524582.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1802,OP524583.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1803,OP524584.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1804,OP524585.1,MK059953.1,86.61,351,45,2,1,350,3613,3962,6.83e-111,387.0,3659,4008
1805,OP524586.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1806,OP524587.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1807,OP524588.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1808,OP524589.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1809,OP524590.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1810,OP524591.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1811,OP524592.1,MK059953.1,86.325,351,46,2,1,350,3613,3962,3.18e-109,381.0,3659,4008
1812,OP524599.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1813,OP524600.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1814,OP524601.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1815,OP524602.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1816,OP524603.1,MK059954.1,84.326,1276,194,6,1,1273,3634,4906,0.0,1243.0,3654,4932
1817,OP524604.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1818,OP524605.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1819,OP524606.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1820,OP524607.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1821,OP524608.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1822,OP524609.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1823,OP524610.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1824,OP524611.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1825,OP524612.1,MK059954.1,84.404,1276,193,6,1,1273,3634,4906,0.0,1249.0,3654,4932
1826,OP524613.1,MK059954.1,84.561,1276,191,6,1,1273,3634,4906,0.0,1260.0,3654,4932
1827,OQ110731.1,MK059953.1,92.615,6703,423,22,11,6707,53,6689,0.0,9572.0,54,6786
1828,OQ110732.1,MK059953.1,92.611,6713,425,21,15,6722,53,6699,0.0,9585.0,54,6796
1829,OQ110733.1,MK059953.1,92.622,6682,420,22,40,6714,84,6699,0.0,9542.0,85,6796
1830,OQ110734.1,MK059953.1,92.596,6713,425,22,13,6719,53,6699,0.0,9579.0,54,6796
1831,OQ110735.1,MK059953.1,92.598,6714,425,22,15,6723,53,6699,0.0,9581.0,54,6796
1832,OQ110736.1,MK059953.1,92.598,6714,425,22,15,6723,53,6699,0.0,9581.0,54,6796
1833,OQ198427.1,MK059949.1,94.3,3895,218,3,2200,6092,2448,6340,0.0,5960.0,2468,6378
1834,OQ198427.1,MK059949.1,93.307,1031,68,1,1170,2200,1464,2493,0.0,1520.0,1463,2513
1835,OQ198427.1,MK059949.1,89.331,628,66,1,5,632,184,810,0.0,787.0,183,809
1836,OQ198427.1,MK059949.1,90.446,314,30,0,635,948,929,1242,5.75e-118,414.0,928,1241
1837,OQ198427.1,MK059949.1,94.118,68,4,0,6093,6160,6369,6436,1.4099999999999999e-24,104.0,6407,6495
1838,OQ198428.1,MK059949.1,94.732,3588,179,2,2441,6018,2879,6466,0.0,5570.0,2899,6525
1839,OQ198428.1,MK059949.1,92.381,1995,152,0,1,1995,499,2493,0.0,2843.0,498,2513
1840,OQ198428.1,MK059949.1,94.857,350,18,0,1995,2344,2448,2797,5.31e-158,547.0,2468,2817
1841,OQ198429.1,MK059949.1,94.548,3448,183,3,2246,5691,3321,6765,0.0,5321.0,3341,6829
1842,OQ198429.1,MK059949.1,90.427,1640,145,5,1,1633,31,1665,0.0,2148.0,30,1664
1843,OQ198429.1,MK059949.1,94.836,581,30,0,1661,2241,2692,3272,0.0,907.0,2712,3292
1844,OQ198430.1,MK059949.1,95.292,4057,191,0,2476,6532,2448,6504,0.0,6434.0,2468,6563
1845,OQ198430.1,MK059949.1,92.124,2476,195,0,1,2476,18,2493,0.0,3493.0,17,2513
1846,OQ198431.1,MK059949.1,95.032,3462,172,0,2795,6256,2879,6340,0.0,5441.0,2899,6378
1847,OQ198431.1,MK059949.1,92.665,2304,169,0,5,2308,184,2487,0.0,3319.0,183,2507
1848,OQ198431.1,MK059949.1,91.304,483,36,4,2314,2793,2448,2927,0.0,654.0,2468,2947
1849,OQ198431.1,MK059949.1,94.118,68,4,0,6257,6324,6369,6436,1.45e-24,104.0,6407,6495
1850,OQ198432.1,MK059949.1,94.547,4016,210,4,2411,6419,2448,6461,0.0,6194.0,2468,6520
1851,OQ198432.1,MK059949.1,92.368,2411,181,1,1,2411,86,2493,0.0,3430.0,85,2513
1852,OQ198433.1,MK059949.1,94.7,3472,171,5,2959,6417,2997,6468,0.0,5380.0,3017,6527
1853,OQ198433.1,MK059949.1,92.819,2409,173,0,1,2409,85,2493,0.0,3491.0,84,2513
1854,OQ198433.1,MK059949.1,91.684,481,34,4,2409,2886,2448,2925,0.0,662.0,2468,2945
1855,OQ198434.1,MK059949.1,95.418,2837,130,0,2477,5313,2448,5284,0.0,4519.0,2468,5310
1856,OQ198434.1,MK059949.1,92.707,2482,175,6,1,2477,13,2493,0.0,3576.0,12,2513
1857,OQ198434.1,MK059949.1,92.407,1396,103,3,5365,6760,5285,6677,0.0,1989.0,5311,6736
1858,OQ198435.1,MK059949.1,94.774,2985,144,4,2442,5415,2448,5431,0.0,4638.0,2468,5457
1859,OQ198435.1,MK059949.1,92.047,2452,176,6,1,2442,51,2493,0.0,3430.0,50,2513
1860,OQ198435.1,MK059949.1,95.585,453,20,0,5457,5909,6311,6763,0.0,726.0,6349,6827
1861,OQ198436.1,MK059949.1,94.531,3895,210,3,1995,5888,2448,6340,0.0,6010.0,2468,6378
1862,OQ198436.1,MK059949.1,92.66,1989,146,0,1,1989,499,2487,0.0,2865.0,498,2507
1863,OQ198436.1,MK059949.1,94.118,68,4,0,5889,5956,6369,6436,1.37e-24,104.0,6407,6495
1864,OQ198437.1,MK059949.1,94.266,4011,202,4,2027,6010,2448,6457,0.0,6107.0,2468,6516
1865,OQ198437.1,MK059949.1,92.057,2027,161,0,1,2027,467,2493,0.0,2852.0,466,2513
1866,OQ633092.1,MK059949.1,91.582,2364,199,0,1,2364,4328,6691,0.0,3264.0,4348,6750
1867,OQ633093.1,MK059953.1,94.515,2352,129,0,1,2352,4302,6653,0.0,3629.0,4348,6750
1868,OR427979.1,MK059949.1,84.232,482,74,2,1,481,3643,4123,3.31e-135,468.0,3663,4143
1869,OR427980.1,MK059953.1,85.177,479,69,2,1,478,3611,4088,6.99e-142,490.0,3657,4134
1870,OR427981.1,MK059949.1,92.629,502,37,0,1,502,3604,4105,0.0,723.0,3624,4125
1871,OR427982.1,MK059955.1,81.768,362,64,2,1,361,3614,3974,2.65e-85,302.0,3633,3993
1872,OR427983.1,MK059954.1,83.883,515,81,2,1,514,3607,4120,7.54e-142,490.0,3627,4140
1873,OR427984.1,MK059949.1,93.603,469,30,0,1,469,3646,4114,0.0,701.0,3666,4134
1874,OR427985.1,MK059953.1,97.281,331,9,0,1,331,4302,4632,9.97e-164,562.0,4348,4687
1875,OR427986.1,MK059951.1,85.63,341,41,4,1,334,4349,4688,2.4e-100,351.0,4348,4687
1876,OR427987.1,MK059955.1,83.333,336,53,1,1,333,4329,4664,5.24e-87,307.0,4348,4686
1877,OR427988.1,MK059955.1,83.036,336,54,1,1,333,4329,4664,2.44e-85,302.0,4348,4686
1878,OR448830.1,MK059956.1,92.964,6779,455,11,28,6804,1,6759,0.0,9856.0,2,6835
1879,OR448831.1,MK059952.1,92.505,4283,316,4,2499,6777,2442,6723,0.0,6126.0,2463,6835
1880,OR448831.1,MK059952.1,92.314,2381,182,1,16,2396,2,2381,0.0,3382.0,2,2381
1881,OR448832.1,MK059953.1,93.157,6737,433,9,1,6735,26,6736,0.0,9862.0,27,6833
1882,OR670604.1,MK059949.1,96.673,571,19,0,1,571,4250,4820,0.0,950.0,4270,4846
1883,OR670605.1,MK059951.1,83.197,488,76,2,1,482,4348,4835,2.02e-127,442.0,4347,4834
1884,OR670606.1,MK059951.1,82.582,488,79,2,1,482,4348,4835,2.04e-122,425.0,4347,4834
1885,OR670607.1,MK059955.1,83.524,613,93,4,1,606,4254,4865,1.45e-164,566.0,4273,4887
1886,OR670608.1,MK059955.1,83.524,613,93,4,1,606,4254,4865,1.45e-164,566.0,4273,4887
1887,OR670609.1,MK059950.1,89.834,482,42,5,1,477,4324,4803,1.45e-178,612.0,4347,4832
1888,OR670610.1,MK059955.1,84.362,486,71,3,1,482,4328,4812,2.5699999999999997e-136,472.0,4347,4834
1889,OR670611.1,MK059955.1,83.539,486,75,3,1,482,4328,4812,1.2000000000000001e-129,449.0,4347,4834
1890,OR670612.1,MK059955.1,84.975,599,85,3,1,595,4250,4847,1.08e-175,603.0,4269,4869
1891,OR670613.1,MK059955.1,85.062,482,64,3,1,475,4328,4808,3.2699999999999996e-140,484.0,4347,4830
1892,OR670614.1,MK059956.1,84.342,479,70,3,1,475,4325,4802,4.2499999999999996e-134,464.0,4347,4830
1893,OR670615.1,MK059955.1,86.071,560,70,3,1,553,4250,4808,1.6900000000000002e-173,595.0,4269,4830
1894,OR690931.1,MK059951.1,82.546,487,79,2,1,481,4349,4835,7.320000000000001e-122,424.0,4348,4834
1895,OR690932.1,MK059951.1,82.546,487,79,2,1,481,4349,4835,7.320000000000001e-122,424.0,4348,4834
1896,OR690933.1,MK059951.1,82.341,487,80,2,1,481,4349,4835,3.4e-120,418.0,4348,4834
1897,OR690934.1,MK059951.1,82.752,487,78,2,1,481,4349,4835,1.22e-124,433.0,4348,4834
1898,OR690935.1,MK059951.1,82.957,487,77,2,1,481,4349,4835,3.38e-125,435.0,4348,4834
1899,OR690936.1,MK059951.1,82.752,487,78,2,1,481,4349,4835,1.57e-123,429.0,4348,4834
1900,OR690937.1,MK059951.1,83.162,487,76,2,1,481,4349,4835,7.26e-127,440.0,4348,4834
1901,OR690938.1,MK059955.1,83.299,485,76,3,1,481,4329,4812,2.01e-127,442.0,4348,4834
1902,OR690939.1,MK059955.1,84.33,485,71,3,1,481,4329,4812,9.23e-136,470.0,4348,4834
1903,OR690940.1,MK059955.1,83.505,485,75,3,1,481,4329,4812,1.2000000000000001e-129,449.0,4348,4834
1904,OR690941.1,MK059950.1,89.605,481,50,0,1,481,4325,4805,1.45e-178,612.0,4348,4834
1905,OR690942.1,MK059950.1,89.605,481,50,0,1,481,4325,4805,1.45e-178,612.0,4348,4834
1906,OR690943.1,MK059950.1,89.562,479,47,1,1,476,4325,4803,2.4099999999999998e-176,604.0,4348,4832
1907,OR690944.1,MK059950.1,89.77,479,46,1,1,476,4325,4803,5.19e-178,610.0,4348,4832
1908,OR690945.1,MK059956.1,84.44,482,70,3,1,478,4326,4806,9.13e-136,470.0,4348,4834
1909,OR690946.1,MK059956.1,84.44,482,70,3,1,478,4326,4806,9.13e-136,470.0,4348,4834
1910,OR792802.1,MK059951.1,89.23,6806,703,16,2,6780,13,6815,0.0,8480.0,12,6835
1911,OR873467.1,MK059954.1,86.246,349,46,2,1,348,3640,3987,4.0899999999999996e-108,377.0,3660,4007
1912,OR873468.1,MK059954.1,82.571,350,57,4,1,348,3640,3987,1.9600000000000002e-86,305.0,3660,4007
1913,OR873469.1,MK059954.1,82.571,350,57,4,1,348,3640,3987,1.9600000000000002e-86,305.0,3660,4007
1914,OR873470.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1915,OR873471.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1916,OR873472.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1917,OR873473.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1918,OR873474.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1919,OR873475.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1920,OR873476.1,MK059954.1,83.143,350,55,4,1,348,3640,3987,9.039999999999999e-90,316.0,3660,4007
1921,OR873477.1,MK059954.1,82.857,350,56,4,1,348,3640,3987,4.21e-88,311.0,3660,4007
1922,OR873478.1,MK059953.1,86.246,349,46,2,1,348,3614,3961,4.0799999999999996e-108,377.0,3660,4007
1923,OR873479.1,MK059953.1,86.246,349,46,2,1,348,3614,3961,4.0799999999999996e-108,377.0,3660,4007
1924,OR873480.1,MK059953.1,86.246,349,46,2,1,348,3614,3961,4.0799999999999996e-108,377.0,3660,4007
1925,OR873481.1,MK059953.1,86.246,349,46,2,1,348,3614,3961,4.0799999999999996e-108,377.0,3660,4007
1926,OR873482.1,MK059953.1,86.246,349,46,2,1,348,3614,3961,4.0799999999999996e-108,377.0,3660,4007
1927,OR873483.1,MK059954.1,85.673,349,48,2,1,348,3640,3987,8.85e-105,366.0,3660,4007
1928,OR873484.1,MK059954.1,85.673,349,48,2,1,348,3640,3987,8.85e-105,366.0,3660,4007
1929,OR873485.1,MK059954.1,85.387,349,49,2,1,348,3640,3987,4.1200000000000005e-103,361.0,3660,4007
1930,OR873514.1,MK059954.1,76.923,156,34,2,44,198,3686,3840,7.580000000000001e-21,87.9,3706,3860
1931,OR873515.1,MK059954.1,76.923,156,34,2,44,198,3686,3840,7.580000000000001e-21,87.9,3706,3860
1932,OR873516.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1933,OR873517.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1934,OR873518.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1935,OR873519.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1936,OR873520.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1937,OR873521.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1938,OR873522.1,MK059955.1,81.326,573,104,1,1,570,4329,4901,1.84e-133,462.0,4348,4923
1939,OR873523.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1940,OR873524.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1941,OR873525.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1942,OR873526.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1943,OR873527.1,MK059955.1,81.359,574,102,3,1,570,4329,4901,1.84e-133,462.0,4348,4923
1944,OR873528.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1945,OR873529.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1946,OR873530.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1947,OR873531.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1948,OR873532.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1949,OR873533.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1950,OR873534.1,MK059955.1,81.01,574,104,3,1,570,4329,4901,3.98e-130,451.0,4348,4923
1951,OR873535.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1952,OR873536.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1953,OR873537.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1954,OR873538.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1955,OR873539.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1956,OR873540.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1957,OR873541.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1958,OR873542.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1959,OR873543.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1960,OR873544.1,MK059955.1,81.185,574,103,3,1,570,4329,4901,8.55e-132,457.0,4348,4923
1961,OR873545.1,MK059955.1,79.652,575,110,5,1,570,4329,4901,8.73e-117,407.0,4348,4923
1962,OR873546.1,MK059950.1,82.639,576,92,3,1,575,4325,4893,1.1e-145,503.0,4348,4922
1963,OR873547.1,MK059950.1,82.639,576,92,3,1,575,4325,4893,1.1e-145,503.0,4348,4922
1964,OR873548.1,MK059950.1,82.812,576,91,3,1,575,4325,4893,2.3599999999999998e-147,508.0,4348,4922
1965,PP901926.1,MK059952.1,92.319,6731,494,10,1,6727,11,6722,0.0,9544.0,11,6834
1966,PP901927.1,MK059951.1,89.523,6815,685,16,20,6808,4,6815,0.0,8602.0,3,6835
1967,PP901928.1,MK059951.1,89.557,6818,683,16,13,6804,1,6815,0.0,8619.0,0,6835
1968,PP916236.1,MK059949.1,95.213,4324,207,0,2191,6514,2448,6771,0.0,6839.0,2468,6835
1969,PP916236.1,MK059949.1,92.606,2191,162,0,1,2191,303,2493,0.0,3149.0,302,2513
1970,Y08627.1,MK059955.1,79.355,310,44,12,2,300,6486,6786,8.18e-55,200.0,6532,6835
1971,Y08628.1,MK059949.1,78.457,311,45,16,2,302,6473,6771,8.28e-50,183.0,6532,6835
1972,Y08629.1,MK059949.1,80.195,308,45,12,2,302,6473,6771,8.17e-60,217.0,6532,6835
1973,Y08630.1,MK059952.1,97.288,295,7,1,1,294,6429,6723,6.99e-145,499.0,6504,6835
1974,Y08631.1,MK059955.1,79.612,309,46,12,1,302,6485,6783,1.79e-56,206.0,6531,6832
1975,Y08633.1,MK059955.1,76.471,408,72,20,1,396,6388,6783,1.0999999999999998e-54,200.0,6422,6832
1976,Y08634.1,MK059955.1,78.878,303,42,15,1,291,6494,6786,2.22e-50,185.0,6540,6835
